"subject","trial_type","trial_index","time_elapsed","internal_node_id","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus","native","AOL","LearnType1","LearnType2","LearnType3","LearnType4","LearnType5","LearnType6","which","AOA","timespent","word1","word2","sameordiffstims","vowel_word1","vowel_word2","vowelcontrast","tributesto","tributesto2","trialType","cont"
"8dul","html-keyboard-response",123,364663,"0.0-10.0-1.53",NA,NA,NA,NA,NA,319,"p","stuhl1500stiel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","stuhl","stiel",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",125,368206,"0.0-10.0-1.54",NA,NA,NA,NA,NA,282,"p","tour1500tier","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","tour","tier",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",127,372185,"0.0-10.0-1.55",NA,NA,NA,NA,NA,163,"p","stuhl1500stiel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","stuhl","stiel",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",131,385049,"0.0-10.0-1.57",NA,NA,NA,NA,NA,188,"p","spulen1500spielen","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","spulen","spielen",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",133,389494,"0.0-10.0-1.58",NA,NA,NA,NA,NA,973,"p","tour1500tuer","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","tour","tuer",1,"u","y","u/y","u/y","0","different","u/y"
"8dul","html-keyboard-response",135,393958,"0.0-10.0-1.59",NA,NA,NA,NA,NA,297,"q","segel1500segel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","segel","segel",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"8dul","html-keyboard-response",137,397931,"0.0-10.0-1.60",NA,NA,NA,NA,NA,389,"p","leder1500lieder","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","leder","lieder",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"8dul","html-keyboard-response",139,401647,"0.0-10.0-1.61",NA,NA,NA,NA,NA,465,"p","tuer1500tour","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","tuer","tour",1,"y","u","u/y","u/y","0","different","u/y"
"8dul","html-keyboard-response",141,405538,"0.0-10.0-1.62",NA,NA,NA,NA,NA,275,"p","buehne1500biene","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","buehne","biene",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"8dul","html-keyboard-response",143,409697,"0.0-10.0-1.63",NA,NA,NA,NA,NA,135,"p","spielen1500spuelen","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","spielen","spuelen",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"8dul","html-keyboard-response",145,414050,"0.0-10.0-1.64",NA,NA,NA,NA,NA,189,"p","siegel1500segel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","siegel","segel",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"8dul","html-keyboard-response",147,417851,"0.0-10.0-1.65",NA,NA,NA,NA,NA,531,"p","tier1500tour","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","tier","tour",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",149,423953,"0.0-10.0-1.66",NA,NA,NA,NA,NA,2651,"p","blueten1500bluten","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","blueten","bluten",1,"y","u","u/y","u/y","0","different","u/y"
"8dul","html-keyboard-response",151,428327,"0.0-10.0-1.67",NA,NA,NA,NA,NA,525,"p","stiel1500stuhl","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","stiel","stuhl",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",153,432370,"0.0-10.0-1.68",NA,NA,NA,NA,NA,208,"q","stuhl1500stuhl","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","stuhl","stuhl",0,"u","u","u/u","u/i","0","same","u/u"
"8dul","html-keyboard-response",155,435985,"0.0-10.0-1.69",NA,NA,NA,NA,NA,344,"p","tour1500tuer","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","tour","tuer",1,"u","y","u/y","u/y","0","different","u/y"
"8dul","html-keyboard-response",157,440203,"0.0-10.0-1.70",NA,NA,NA,NA,NA,302,"p","siegel1500segel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","siegel","segel",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"8dul","html-keyboard-response",159,444025,"0.0-10.0-1.71",NA,NA,NA,NA,NA,304,"p","kiel1500kuehl","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","kiel","kuehl",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"8dul","html-keyboard-response",161,447836,"0.0-10.0-1.72",NA,NA,NA,NA,NA,414,"p","buehne1500biene","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","buehne","biene",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"8dul","html-keyboard-response",163,452009,"0.0-10.0-1.73",NA,NA,NA,NA,NA,146,"p","spuelen1500spielen","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","spuelen","spielen",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"8dul","html-keyboard-response",165,455798,"0.0-10.0-1.74",NA,NA,NA,NA,NA,513,"q","tier1500tier","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","tier","tier",0,"i_long","i_long","i_long/i_long","y/i","u/i","same","i/i"
"8dul","html-keyboard-response",167,459788,"0.0-10.0-1.75",NA,NA,NA,NA,NA,66,"q","segel1500segel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","segel","segel",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"8dul","html-keyboard-response",169,463363,"0.0-10.0-1.76",NA,NA,NA,NA,NA,180,"q","biene1500biene","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","biene","biene",0,"i_long","i_long","i_long/i_long","y/i","0","same","i/i"
"8dul","html-keyboard-response",171,467536,"0.0-10.0-1.77",NA,NA,NA,NA,NA,95,"p","spielen1500spulen","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","spielen","spulen",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"8dul","html-keyboard-response",173,471398,"0.0-10.0-1.78",NA,NA,NA,NA,NA,336,"p","kuehl1500kiel","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","kuehl","kiel",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"8dul","html-keyboard-response",175,475034,"0.0-10.0-1.79",NA,NA,NA,NA,NA,232,"p","biene1500buehne","Engish ","12",NA,NA,"lgeschool",NA,NA,NA,"","","","biene","buehne",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",15,243446,"0.0-10.0-1.0",NA,NA,NA,NA,NA,280,"q","spulen1500spulen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spulen","spulen",0,"u","u","u/u","u/i","u/y","same","u/u"
"bnpb","html-keyboard-response",17,248195,"0.0-10.0-1.1",NA,NA,NA,NA,NA,548,"p","spielen1500spulen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spielen","spulen",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",19,251979,"0.0-10.0-1.2",NA,NA,NA,NA,NA,268,"p","buehne1500biene","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","buehne","biene",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",21,257413,"0.0-10.0-1.3",NA,NA,NA,NA,NA,1848,"p","blueten1500bluten","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","blueten","bluten",1,"y","u","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",23,263508,"0.0-10.0-1.4",NA,NA,NA,NA,NA,2579,"p","tuer1500tour","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tuer","tour",1,"y","u","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",25,268038,"0.0-10.0-1.5",NA,NA,NA,NA,NA,1303,"p","tuer1500tour","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tuer","tour",1,"y","u","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",27,273526,"0.0-10.0-1.6",NA,NA,NA,NA,NA,1498,"p","spuelen1500spulen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spuelen","spulen",1,"y","u","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",29,277927,"0.0-10.0-1.7",NA,NA,NA,NA,NA,372,"p","segel1500siegel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","segel","siegel",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",31,282569,"0.0-10.0-1.8",NA,NA,NA,NA,NA,951,"q","kuehl1500kuehl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kuehl","kuehl",0,"y","y","y/y","y/i","0","same","y/y"
"bnpb","html-keyboard-response",33,286937,"0.0-10.0-1.9",NA,NA,NA,NA,NA,420,"p","stiel1500stuhl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stiel","stuhl",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",35,291138,"0.0-10.0-1.10",NA,NA,NA,NA,NA,324,"p","segel1500siegel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","segel","siegel",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",37,295383,"0.0-10.0-1.11",NA,NA,NA,NA,NA,297,"p","stuhl1500stiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stuhl","stiel",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",39,299854,"0.0-10.0-1.12",NA,NA,NA,NA,NA,426,"p","siegel1500segel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","siegel","segel",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",41,303665,"0.0-10.0-1.13",NA,NA,NA,NA,NA,336,"p","tier1500tour","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tier","tour",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",43,307695,"0.0-10.0-1.14",NA,NA,NA,NA,NA,348,"q","leder1500leder","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","leder","leder",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"bnpb","html-keyboard-response",45,311645,"0.0-10.0-1.15",NA,NA,NA,NA,NA,537,"p","tour1500tuer","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tour","tuer",1,"u","y","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",47,315711,"0.0-10.0-1.16",NA,NA,NA,NA,NA,238,"p","stiel1500stuhl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stiel","stuhl",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",49,320097,"0.0-10.0-1.17",NA,NA,NA,NA,NA,607,"q","bluten1500bluten","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","bluten","bluten",0,"u","u","u/u","u/y","0","same","u/u"
"bnpb","html-keyboard-response",51,324166,"0.0-10.0-1.18",NA,NA,NA,NA,NA,542,"q","biene1500biene","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","biene","biene",0,"i_long","i_long","i_long/i_long","y/i","0","same","i/i"
"bnpb","html-keyboard-response",53,328176,"0.0-10.0-1.19",NA,NA,NA,NA,NA,187,"p","stuhl1500stiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stuhl","stiel",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",55,332498,"0.0-10.0-1.20",NA,NA,NA,NA,NA,329,"p","spulen1500spuelen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spulen","spuelen",1,"u","y","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",57,336314,"0.0-10.0-1.21",NA,NA,NA,NA,NA,383,"p","blueten1500bluten","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","blueten","bluten",1,"y","u","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",59,339958,"0.0-10.0-1.22",NA,NA,NA,NA,NA,266,"p","tour1500tier","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tour","tier",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",61,344542,"0.0-10.0-1.23",NA,NA,NA,NA,NA,415,"q","spuelen1500spuelen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spuelen","spuelen",0,"y","y","y/y","y/i","u/y","same","y/y"
"bnpb","html-keyboard-response",63,348171,"0.0-10.0-1.24",NA,NA,NA,NA,NA,189,"q","bluten1500bluten","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","bluten","bluten",0,"u","u","u/u","u/y","0","same","u/u"
"bnpb","html-keyboard-response",65,352169,"0.0-10.0-1.25",NA,NA,NA,NA,NA,472,"q","buehne1500buehne","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","buehne","buehne",0,"y","y","y/y","y/i","0","same","y/y"
"bnpb","html-keyboard-response",67,359648,"0.0-10.0-1.26",NA,NA,NA,NA,NA,4073,"p","buehne1500biene","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","buehne","biene",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",69,363364,"0.0-10.0-1.27",NA,NA,NA,NA,NA,312,"q","biene1500biene","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","biene","biene",0,"i_long","i_long","i_long/i_long","y/i","0","same","i/i"
"bnpb","html-keyboard-response",71,367070,"0.0-10.0-1.28",NA,NA,NA,NA,NA,326,"q","tier1500tier","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tier","tier",0,"i_long","i_long","i_long/i_long","y/i","u/i","same","i/i"
"bnpb","html-keyboard-response",73,370993,"0.0-10.0-1.29",NA,NA,NA,NA,NA,232,"q","lieder1500lieder","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","lieder","lieder",0,"i_long","i_long","i_long/i_long","i/e","0","same","i/i"
"bnpb","html-keyboard-response",75,375137,"0.0-10.0-1.30",NA,NA,NA,NA,NA,498,"q","kiel1500kiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kiel","kiel",0,"i_long","i_long","i_long/i_long","y/i","0","same","i/i"
"bnpb","html-keyboard-response",77,379290,"0.0-10.0-1.31",NA,NA,NA,NA,NA,99,"q","segel1500segel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","segel","segel",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"bnpb","html-keyboard-response",79,383023,"0.0-10.0-1.32",NA,NA,NA,NA,NA,350,"q","tuer1500tuer","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tuer","tuer",0,"y","y","y/y","y/i","u/i","same","y/y"
"bnpb","html-keyboard-response",81,386864,"0.0-10.0-1.33",NA,NA,NA,NA,NA,197,"p","kuehl1500kiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kuehl","kiel",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",83,391256,"0.0-10.0-1.34",NA,NA,NA,NA,NA,549,"q","tour1500tour","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tour","tour",0,"u","u","u/u","u/i","u/y","same","u/u"
"bnpb","html-keyboard-response",85,395452,"0.0-10.0-1.35",NA,NA,NA,NA,NA,239,"q","stuhl1500stuhl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stuhl","stuhl",0,"u","u","u/u","u/i","0","same","u/u"
"bnpb","html-keyboard-response",87,399801,"0.0-10.0-1.36",NA,NA,NA,NA,NA,409,"q","stiel1500stiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stiel","stiel",0,"i_long","i_long","i_long/i_long","u/i","0","same","i/i"
"bnpb","html-keyboard-response",89,403871,"0.0-10.0-1.37",NA,NA,NA,NA,NA,207,"p","spuelen1500spulen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spuelen","spulen",1,"y","u","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",91,407663,"0.0-10.0-1.38",NA,NA,NA,NA,NA,283,"p","kuehl1500kiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kuehl","kiel",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",93,412163,"0.0-10.0-1.39",NA,NA,NA,NA,NA,929,"p","bluten1500blueten","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","bluten","blueten",1,"u","y","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",95,416456,"0.0-10.0-1.40",NA,NA,NA,NA,NA,252,"q","siegel1500siegel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","siegel","siegel",0,"i_long","i_long","i_long/i_long","i/e","0","same","i/i"
"bnpb","html-keyboard-response",97,420710,"0.0-10.0-1.41",NA,NA,NA,NA,NA,698,"q","leder1500leder","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","leder","leder",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"bnpb","html-keyboard-response",99,424641,"0.0-10.0-1.42",NA,NA,NA,NA,NA,241,"p","leder1500lieder","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","leder","lieder",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",101,428657,"0.0-10.0-1.43",NA,NA,NA,NA,NA,611,"q","buehne1500buehne","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","buehne","buehne",0,"y","y","y/y","y/i","0","same","y/y"
"bnpb","html-keyboard-response",103,432765,"0.0-10.0-1.44",NA,NA,NA,NA,NA,29,"q","spulen1500spulen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spulen","spulen",0,"u","u","u/u","u/i","u/y","same","u/u"
"bnpb","html-keyboard-response",105,437030,"0.0-10.0-1.45",NA,NA,NA,NA,NA,1019,"p","tier1500tour","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tier","tour",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",107,442264,"0.0-10.0-1.46",NA,NA,NA,NA,NA,1331,"q","siegel1500siegel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","siegel","siegel",0,"i_long","i_long","i_long/i_long","i/e","0","same","i/i"
"bnpb","html-keyboard-response",109,446134,"0.0-10.0-1.47",NA,NA,NA,NA,NA,626,"q","tuer1500tuer","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tuer","tuer",0,"y","y","y/y","y/i","u/i","same","y/y"
"bnpb","html-keyboard-response",111,450331,"0.0-10.0-1.48",NA,NA,NA,NA,NA,458,"p","lieder1500leder","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","lieder","leder",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",113,455361,"0.0-10.0-1.49",NA,NA,NA,NA,NA,890,"p","spuelen1500spielen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spuelen","spielen",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",115,459581,"0.0-10.0-1.50",NA,NA,NA,NA,NA,71,"q","spielen1500spielen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spielen","spielen",0,"i_long","i_long","i_long/i_long","u/i","y/i","same","i/i"
"bnpb","html-keyboard-response",117,463706,"0.0-10.0-1.51",NA,NA,NA,NA,NA,876,"p","tour1500tuer","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tour","tuer",1,"u","y","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",119,468043,"0.0-10.0-1.52",NA,NA,NA,NA,NA,174,"p","spielen1500spuelen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spielen","spuelen",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",121,472130,"0.0-10.0-1.53",NA,NA,NA,NA,NA,639,"p","bluten1500blueten","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","bluten","blueten",1,"u","y","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",123,476130,"0.0-10.0-1.54",NA,NA,NA,NA,NA,366,"p","kiel1500kuehl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kiel","kuehl",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",125,480204,"0.0-10.0-1.55",NA,NA,NA,NA,NA,4,"p","spielen1500spulen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spielen","spulen",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",127,483996,"0.0-10.0-1.56",NA,NA,NA,NA,NA,267,"p","biene1500buehne","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","biene","buehne",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",129,488084,"0.0-10.0-1.57",NA,NA,NA,NA,NA,60,"q","spuelen1500spuelen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spuelen","spuelen",0,"y","y","y/y","y/i","u/y","same","y/y"
"bnpb","html-keyboard-response",131,491792,"0.0-10.0-1.58",NA,NA,NA,NA,NA,215,"p","kiel1500kuehl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kiel","kuehl",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",133,496072,"0.0-10.0-1.59",NA,NA,NA,NA,NA,454,"q","stiel1500stiel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stiel","stiel",0,"i_long","i_long","i_long/i_long","u/i","0","same","i/i"
"bnpb","html-keyboard-response",135,499955,"0.0-10.0-1.60",NA,NA,NA,NA,NA,623,"q","tour1500tour","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","tour","tour",0,"u","u","u/u","u/i","u/y","same","u/u"
"bnpb","html-keyboard-response",137,505528,"0.0-10.0-1.61",NA,NA,NA,NA,NA,1551,"p","spielen1500spuelen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spielen","spuelen",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",139,509122,"0.0-10.0-1.62",NA,NA,NA,NA,NA,37,"p","leder1500lieder","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","leder","lieder",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",141,513191,"0.0-10.0-1.63",NA,NA,NA,NA,NA,251,"q","stuhl1500stuhl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","stuhl","stuhl",0,"u","u","u/u","u/i","0","same","u/u"
"bnpb","html-keyboard-response",143,517338,"0.0-10.0-1.64",NA,NA,NA,NA,NA,288,"p","spulen1500spuelen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spulen","spuelen",1,"u","y","u/y","u/y","0","different","u/y"
"bnpb","html-keyboard-response",145,520995,"0.0-10.0-1.65",NA,NA,NA,NA,NA,137,"q","kuehl1500kuehl","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","kuehl","kuehl",0,"y","y","y/y","y/i","0","same","y/y"
"bnpb","html-keyboard-response",147,525723,"0.0-10.0-1.66",NA,NA,NA,NA,NA,708,"p","spuelen1500spielen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spuelen","spielen",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"bnpb","html-keyboard-response",149,530458,"0.0-10.0-1.67",NA,NA,NA,NA,NA,521,"p","spulen1500spielen","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","spulen","spielen",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"bnpb","html-keyboard-response",151,534919,"0.0-10.0-1.68",NA,NA,NA,NA,NA,547,"p","siegel1500segel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","siegel","segel",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"bnpb","html-keyboard-response",153,539048,"0.0-10.0-1.69",NA,NA,NA,NA,NA,217,"q","segel1500segel","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","segel","segel",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"bnpb","html-keyboard-response",155,542720,"0.0-10.0-1.70",NA,NA,NA,NA,NA,290,"p","biene1500buehne","Englisch","13",NA,NA,NA,"uni",NA,NA,"","","","biene","buehne",1,"i_long","y","y/i_long","y/i","0","different","i/y"
